,0,1,2,3,5,6,7,9,10,22,23
254,(0.01311533316797843+0.004955484178280327j),(-4.1377878088927355e-05+0.00029829850889438665j),(-0.006926934698205087+0.010044942656420777j),(-0.01854259828967265-0.0033203418688591358j),(280.0918448404532+1044.9066415912682j),(172.78111479313878-798.2480660604672j),(-602.83582049283-873.5608751040938j),(519.8801655538127-138.51717674400962j),(-21.431575040096053-519.6670278442424j),(394.9755088575838+686.0303898452191j),(825.1794119824066+129.33557905708696j)
255,(0.009731195507836379+0.004076020743181939j),(-4.296469766563417e-05+0.00022013657617714273j),(-0.005218126041711554+0.007313149784902117j),(-0.013125429657835672-0.0029719570864402437j),(251.8643424761437+1077.315248737185j),(150.2920736806186-773.9246503510325j),(-607.5371263417824-853.1352917529279j),(522.7530870697578-151.6217612938199j),(-10.196184170172257-518.2649578545324j),(393.37675089140055+689.1675701444713j),(806.6806413578648+127.24825134347276j)
256,(0.006688847831360923+0.0031950987867708485j),(-3.874598498468236e-05+0.00016180695566221583j),(-0.004032867532391931+0.004902017635770769j),(-0.009384112837138936-0.0026889908923391757j),(270.2418140877737+1050.1334644656802j),(150.9138175971146-761.2800176267135j),(-620.8943876697923-823.787154900019j),(520.335876531827-145.40125173141513j),(-16.21617276013824-511.4310742634723j),(412.3460457358644+684.665932346816j),(782.4256209280683+126.42404020363227j)
257,(0.004683684356340697+0.002602434899752943j),(-3.878075332351851e-05+0.00011765512856724849j),(-0.003220678770911911+0.0034202467274280918j),(-0.006427483178066795-0.002396049942050383j),(255.46334855251618+1066.3613147666993j),(160.49774850008595-756.8210267976765j),(-629.6019983216282-825.5983367658499j),(526.2205640356182-128.69246922942904j),(-15.467495433122881-520.7448250978725j),(380.40259718142534+689.5745813107216j),(798.7112867033687+163.7062088437536j)
258,(0.002924711843035538+0.002155790060532442j),(-3.254990403923883e-05+7.692362515990206e-05j),(-0.0023936691450804743+0.002088447598775447j),(-0.004115598871995103-0.002215616604821819j),(230.77472281462116+1045.5552431109159j),(186.39040888433254-724.892798552636j),(-569.4458840147735-828.6640524299814j),(505.81962924517995-120.14915206140341j),(-19.688159261401115-505.1265212118496j),(342.31160215843516+673.0507217116491j),(767.2369376297618+141.26492363879845j)
259,(0.0018777610442705871+0.001726666070248471j),(-3.0094726270067117e-05+5.1249177838583835e-05j),(-0.001911924844720809+0.0012023911171365413j),(-0.0025946692272898596-0.0020193534871016995j),(203.84833184695958+1020.6950970222856j),(177.53840983346353-724.4193009292896j),(-582.8575990669129-822.3873787300355j),(516.635683766022-124.70009522406369j),(-26.045529247619527-509.53156900392037j),(357.9539183326949+711.453466820544j),(779.4539580918135+157.53265772055104j)
260,(0.001120331142267827+0.0015326903872204312j),(-2.818747670020654e-05+3.2602323261286267e-05j),(-0.0015498712750749242+0.0005710517162793126j),(-0.0016512207838879102-0.0018083076767196485j),(225.57834075651957+1067.8816520042387j),(195.3952931321804-759.6970791927516j),(-636.7785054927087-846.2654918355354j),(548.0103496674327-123.2784981898165j),(-8.88486092464548-528.5944841295474j),(345.4743737394022+727.361717762681j),(836.0832172302486+182.70605695113645j)
261,(0.0005233587442263426+0.0012575893375860099j),(-2.63854190133576e-05+1.870621941633659e-05j),(-0.0012268912346617255+0.00013903844753110275j),(-0.0008921054805677504-0.0016200545129358937j),(226.97637892106104+1022.1051970999365j),(163.92497414856942-739.7244062761667j),(-618.2619090837201-778.2153942121622j),(524.092269469614-137.53840616997542j),(-25.77079215724975-504.90445834199534j),(341.76767709678575+698.2558531492637j),(767.5144698480279+152.67066077209728j)
262,(0.00014299441841070785+0.0012954638390605933j),(-2.8662232698174936e-05+9.497589476712498e-06j),(-0.0011451994987581734-0.0001971123580908528j),(-0.00035081841414966533-0.0016643627357692816j),(192.61429014061193+1047.1552749241873j),(172.17483388441994-770.2511391111495j),(-623.2032078724578-810.7347833980298j),(532.4590912157533-112.6186003167275j),(-7.611587468612707-517.8530646220942j),(331.690616720776+713.0130895712971j),(788.9466160803863+173.061755198424j)
263,(-0.0003039679936425706+0.0014383309984244853j),(-3.471942554952052e-05+2.166102608270719e-07j),(-0.0011300559450588559-0.0005881568883215197j),(0.00014995454761404482-0.0018954864348310113j),(135.91831985393375+1062.3437847347875j),(236.0692418751316-756.9082743219908j),(-571.5187975007132-851.398073379462j),(538.7086465670981-91.3713973475314j),(5.2546661151448255-520.583585386803j),(284.38288379648355+767.4240654681746j),(831.6326060087526+201.09310261244354j)
264,(-0.0007243214095022405+0.0016800336364933078j),(-4.2021690312353046e-05-8.46365196310417e-06j),(-0.00123337067694509-0.0010273861039822832j),(0.0007684557904024709-0.0022799150506646907j),(111.97607488734936+1092.227748557053j),(199.4090985074968-764.2220959870617j),(-604.198324022024-841.7121662271663j),(560.5749804802645-98.10123119025094j),(8.752110722823181-538.1244977510462j),(295.06223388647487+748.4962302979033j),(801.5421037772845+211.95734784918912j)
265,(-0.0011963357218585868+0.0019161801375103017j),(-4.8564815439084825e-05-1.675482173118618e-05j),(-0.0012549387339204686-0.0014737553856306494j),(0.0012933000321851634-0.0024861997498885277j),(106.18500154124919+1045.69936170061j),(221.72842744705412-737.4245822285325j),(-571.4145756321999-813.7645112476979j),(532.8465408529372-94.38283929029666j),(-0.09927528411090236-507.78273525611723j),(259.67470893764363+733.9723614784044j),(780.8312589121902+239.5010372362927j)
266,(-0.0018279681303784792+0.0022028474428478703j),(-6.165792339835256e-05-2.9611269041134272e-05j),(-0.0014296128108631473-0.0021000824806251357j),(0.0021920999270127212-0.0030740315805941505j),(91.65139165279496+1105.149846329282j),(204.37662774229057-752.1608349528949j),(-604.6210506954685-871.9474651489573j),(519.5998468773417-90.40735438037841j),(8.0672384715987-514.6124942179418j),(278.727512692501+751.5662229500573j),(775.4108650191678+200.95561509953075j)
267,(-0.002381616431444932+0.002792205653639345j),(-7.629015564198697e-05-3.999116057766071e-05j),(-0.0016740472100777656-0.0027807619116558446j),(0.00279456324870917-0.003669099945867065j),(84.3610903295764+1050.242429618975j),(206.628620309403-762.4791386757479j),(-607.678936525219-830.3282274539474j),(543.1988948525436-98.11945086185635j),(6.456708662834528-514.3135666708428j),(294.40364741470677+738.7505975627475j),(785.9376883126247+197.26769798733844j)
268,(-0.0030642877947681755+0.0031430408284491163j),(-8.984715784552519e-05-6.242730686224882e-05j),(-0.0017102590106192882-0.003345180498087536j),(0.0038377886579019516-0.004114100015886529j),(68.05993236880218+1089.574624176036j),(219.13720444891467-730.6733384859193j),(-587.4829467193812-849.53257336788j),(528.4088573547931-79.59617068980924j),(11.652580700494493-524.502190265309j),(233.80143457713422+746.9363840691032j),(776.0610300914153+227.4821975353189j)
269,(-0.0038519449832035355+0.0036936998790675917j),(-0.00011046459654205922-7.265423531811889e-05j),(-0.0018866615027285664-0.004300276805381554j),(0.004976629646162214-0.005069684795783963j),(108.31674375145069+1124.7625986162354j),(198.43347299980488-756.8433037240079j),(-605.9266226561289-850.9672863197654j),(555.1324012541852-89.83265619975906j),(-0.32532708632043494-527.7509286634017j),(264.0210909444871+766.6381436797896j),(807.3524599785068+241.86199821015998j)
270,(-0.004565348950894294+0.004211067047518976j),(-0.00012704910180436237-9.067196746439163e-05j),(-0.0023289459879210135-0.004976208786639842j),(0.006005148752927103-0.005646325847519527j),(70.07108923128882+1085.0741851763012j),(239.61207767024337-771.6103030666402j),(-592.8159361192185-830.0277482777193j),(553.8322857765062-95.02941289550282j),(7.928717343624754-527.2206411652206j),(272.48965523571377+743.7288067291802j),(813.2772441450088+236.19571372234455j)
271,(-0.005117408304465421+0.0045870815232040806j),(-0.000137676921891295-0.00010388558084567622j),(-0.002405330498975747-0.00551472296402712j),(0.006811991018495012-0.006560325755858513j),(76.62727861949651+1069.959860043423j),(210.33763263541235-747.7569605226854j),(-593.3320348247958-796.0567204774842j),(536.5741343980726-84.02272116864818j),(9.421914168081337-505.0049518101875j),(234.06860896338546+778.7306256784877j),(796.8833575133366+251.33448995011628j)
272,(-0.006519966641750946+0.005260431647783794j),(-0.00016142936719786783-0.00012970148180542658j),(-0.0024574354677457987-0.006818365307811644j),(0.008190094798393383-0.006989921709985805j),(16.60164026271753+1127.3306188984973j),(241.59114291858785-759.7348580411854j),(-603.5117330863534-866.2067706629216j),(558.9301452352589-64.30771092242487j),(21.037898376141204-539.3298212243307j),(239.01873540844073+778.4482533210769j),(797.8187573830149+273.06562189333613j)
273,(-0.006918051098689679+0.00554934242770523j),(-0.00017217582195425582-0.0001368905245377041j),(-0.002714687774859217-0.007367080987358926j),(0.009438099722721891-0.007619918001055519j),(-1.311026740231192+1105.4517766763893j),(222.48129948681907-753.9404770140072j),(-584.4241965529443-846.9484393005351j),(550.5471372975485-62.76590748643662j),(15.262073905747444-523.4929697316992j),(239.50808137364413+735.7196108117445j),(786.8163625240832+273.23887692737316j)
274,(-0.007861525300653411+0.006197807180235129j),(-0.00019248620189998839-0.00015189047531179625j),(-0.00290754813322689-0.008265630606110743j),(0.010150170231834486-0.008062228796459547j),(4.793092449781241+1061.35146680324j),(241.15988915083386-769.2197000607287j),(-598.053689266488-829.9984098522935j),(551.1992042701212-57.668994506238164j),(13.35392792526988-505.8371830678648j),(225.18554606349866+750.0243982576869j),(779.444098182278+276.6106705359835j)
275,(-0.008798486643427333+0.007147670488999107j),(-0.0002274063086429498-0.0001690828161614385j),(-0.0032323142873944507-0.00984658854820255j),(0.010986443506998782-0.009096561428789608j),(-33.002296098559185+1106.9095380060394j),(237.06234594000443-795.1878920055105j),(-591.0597361652555-861.7775987268733j),(569.1705859577204-57.60985838211819j),(14.002533527371913-539.4357791028034j),(209.91489932315042+769.9860628510406j),(776.8737067678483+301.734657592273j)
276,(-0.009027245936116384+0.007453779637277219j),(-0.00023342199899658935-0.00018333887409026258j),(-0.0036428002144913586-0.009822786362065124j),(0.01199944933920656-0.009654442727124705j),(-26.533123723020292+1086.7556915893272j),(236.82341515562047-733.1883584666j),(-559.6696094504387-846.7955966430941j),(535.1758420068239-47.46982342230241j),(8.681435012205188-519.817578508545j),(187.60978209160217+740.037971700812j),(750.3885696685381+284.1912335461645j)
277,(-0.008808157879954008+0.008243975755137398j),(-0.0002694779769680624-0.0001979310911043235j),(-0.004116018513423707-0.010093914576248595j),(0.01238217992258359-0.009975015072633096j),(16.28167067717591+1102.9629506044553j),(211.79956458115595-720.0792035522782j),(-625.4937962412355-795.9368273711403j),(534.2306812691226-55.354346749648236j),(22.884127049053127-511.2141954343972j),(204.44682231957646+754.0431461710979j),(749.9056801355414+245.0637443422825j)
278,(-0.01100145781436046+0.008363474736901385j),(-0.00026848624784032917-0.000233294146334397j),(-0.003487484267550624-0.01193529059451759j),(0.015229223411322632-0.010275536214996281j),(-116.39030229104102+1092.730087244206j),(270.22569130761525-752.0272637861751j),(-578.6576956048591-890.1579076169891j),(550.3636320963233-17.374337117659095j),(47.44124797466169-539.4100892628991j),(158.6753825994272+799.4649832987861j),(736.8815746581655+348.86435360851016j)
279,(-0.011275395437355432+0.009124881041500436j),(-0.00029007991558804933-0.0002293903908435338j),(-0.003970522234004069-0.012187089724020508j),(0.015244493624025003-0.011587537677758813j),(-108.93745520450193+1109.2219792491846j),(252.13504684344167-747.9901962628624j),(-576.931709431328-891.5963491574928j),(536.9860558780457-45.0113897035529j),(29.447981587514516-523.6995073277393j),(162.47027915496736+773.6469036932592j),(748.8066552328212+307.85758834635294j)
280,(-0.01219033915313978+0.00986830369338332j),(-0.00032711611184613166-0.00026227230233706866j),(-0.004123317368581676-0.013050973068774322j),(0.016192782989548515-0.012158705872360981j),(-130.86160478497996+1094.190000611193j),(261.48239102920854-729.2152889354038j),(-588.1700030205863-849.9935787582481j),(550.6678506452514-25.853949456376412j),(36.932606068882514-522.3598878366308j),(131.04365484000087+766.7687223061338j),(730.7781446791431+333.29737052547927j)
281,(-0.011627470861267093+0.01101970349406763j),(-0.00035511180597089736-0.0002368290747023157j),(-0.0050510391075811135-0.013616876274996581j),(0.016527717627690418-0.013403810514322387j),(-51.6624868107081+1102.1021889861859j),(237.74490542872138-750.9779873767908j),(-627.1633533259022-841.5922377151282j),(552.585142698044-52.95833135500084j),(7.535429482491947-528.2266793925761j),(175.5307954960324+755.0726774038865j),(774.5192740860343+296.24938867298727j)
282,(-0.012805872893909467+0.011483523320161238j),(-0.0003614202492727503-0.0002501439785860364j),(-0.0050696991913173756-0.01399641403427095j),(0.01727333196859086-0.013431719987469368j),(-110.72476922067881+1089.3072631642583j),(235.34714275108112-729.1681837594117j),(-589.7117938775643-879.3453885834653j),(569.4368360206391-27.89344752672058j),(25.560976527409256-529.3878307376681j),(182.78224277135106+780.9053367417873j),(745.575899634063+319.53903404457634j)
283,(-0.012882893367485031+0.011430631030932292j),(-0.0003825118807506137-0.0002839476310363757j),(-0.004461026264708932-0.014737498369993683j),(0.018233461285625988-0.013004099653545355j),(-112.92078092805045+1020.5407898946562j),(259.199104286039-713.8687276958492j),(-541.2471084996808-848.6939672362079j),(543.4854660012737-9.436458204884318j),(29.93890262723292-524.2532034856875j),(137.45466420126178+747.7210896237165j),(706.3071985672796+329.41719939237316j)
284,(-0.012695538438258354+0.013322107221487644j),(-0.00039509139517949284-0.00023988162750234653j),(-0.006321991924684123-0.015191786943643284j),(0.018092102612553288-0.015204982206196203j),(-75.34260578394452+1085.0932416977582j),(241.42975151907973-759.295183020211j),(-622.8221534732922-829.3248062726068j),(543.4553978976813-32.930551852482694j),(7.452401367765791-521.022054475909j),(141.6575100253316+769.7817284670589j),(764.5916300856962+291.7712263754373j)
285,(-0.013640964498859888+0.014026552781194072j),(-0.00043774285336394-0.0002605617844019519j),(-0.006261764104604896-0.016271366302078778j),(0.01957371779303737-0.01581335346454158j),(-127.35883479379547+1092.0670174511715j),(252.3106359748195-749.3895898036923j),(-631.5242922705625-836.7669753005656j),(557.1560377996218-36.587028620027624j),(14.320380603569728-533.2969211917805j),(127.82280553886294+787.0652363466862j),(772.7886360198836+318.4633054848102j)
286,(-0.014095311128973964+0.01336989558261181j),(-0.0004367610406408433-0.00026907126600721594j),(-0.00592143403505006-0.01590079296825472j),(0.020316223592123907-0.015214064753944191j),(-147.4267998019783+1083.225221318103j),(273.3182976394304-725.5636842636355j),(-569.0597413763038-828.4647470423587j),(536.9975704301049+0.032241556874241795j),(30.097691886384954-520.9499565357336j),(122.41202694083084+759.0659909661299j),(732.2362339541703+337.8939296015549j)
